"fund_id","trade_date","nav_unit"
"161725","2022-02-25 00:00:00","1.1758"
"161725","2022-02-24 00:00:00","1.1643"
"161725","2022-02-23 00:00:00","1.2066"
"161725","2022-02-22 00:00:00","1.1963"
"161725","2022-02-21 00:00:00","1.2232"
"161725","2022-02-18 00:00:00","1.2264"
"161725","2022-02-17 00:00:00","1.2178"
"161725","2022-02-16 00:00:00","1.2241"
"161725","2022-02-15 00:00:00","1.2185"
"161725","2022-02-14 00:00:00","1.2"
"161725","2022-02-11 00:00:00","1.183"
"161725","2022-02-10 00:00:00","1.1761"
"161725","2022-02-09 00:00:00","1.1829"
"161725","2022-02-08 00:00:00","1.1327"
"161725","2022-02-07 00:00:00","1.1637"
"161725","2022-01-28 00:00:00","1.1632"
"161725","2022-01-27 00:00:00","1.2013"
"161725","2022-01-26 00:00:00","1.2146"
"161725","2022-01-25 00:00:00","1.2007"
"161725","2022-01-24 00:00:00","1.2274"
"161725","2022-01-21 00:00:00","1.237"
"161725","2022-01-20 00:00:00","1.2215"
"161725","2022-01-19 00:00:00","1.2019"
"161725","2022-01-18 00:00:00","1.2137"
"161725","2022-01-17 00:00:00","1.1929"
"161725","2022-01-14 00:00:00","1.1867"
"161725","2022-01-13 00:00:00","1.1947"
"161725","2022-01-12 00:00:00","1.2357"
"161725","2022-01-11 00:00:00","1.2296"
"161725","2022-01-10 00:00:00","1.2435"
"161725","2022-01-07 00:00:00","1.2489"
"161725","2022-01-06 00:00:00","1.2729"
"161725","2022-01-05 00:00:00","1.2899"
"161725","2022-01-04 00:00:00","1.3007"
"161725","2021-12-31 00:00:00","1.3083"
"161725","2021-12-30 00:00:00","1.3668"
"161725","2021-12-29 00:00:00","1.3537"
"161725","2021-12-28 00:00:00","1.4207"
"161725","2021-12-27 00:00:00","1.4064"
"161725","2021-12-24 00:00:00","1.4178"
"161725","2021-12-23 00:00:00","1.4095"
"161725","2021-12-22 00:00:00","1.3796"
"161725","2021-12-21 00:00:00","1.3768"
"161725","2021-12-20 00:00:00","1.3889"
"161725","2021-12-17 00:00:00","1.385"
"161725","2021-12-16 00:00:00","1.424"
"161725","2021-12-15 00:00:00","1.4479"
"161725","2021-12-14 00:00:00","1.4666"
"161725","2021-12-13 00:00:00","1.4544"
"161725","2021-12-10 00:00:00","1.4403"
"161725","2021-12-09 00:00:00","1.4435"
"161725","2021-12-08 00:00:00","1.4523"
"161725","2021-12-07 00:00:00","1.3981"
"161725","2021-12-06 00:00:00","1.4003"
"161725","2021-12-03 00:00:00","1.4097"
"161725","2021-12-02 00:00:00","1.3696"
"161725","2021-12-01 00:00:00","1.3566"
"161725","2021-11-30 00:00:00","1.3488"
"161725","2021-11-29 00:00:00","1.3754"
"161725","2021-11-26 00:00:00","1.3662"
"161725","2021-11-25 00:00:00","1.3696"
"161725","2021-11-24 00:00:00","1.3764"
"161725","2021-11-23 00:00:00","1.3413"
"161725","2021-11-22 00:00:00","1.3439"
"161725","2021-11-19 00:00:00","1.3327"
"161725","2021-11-18 00:00:00","1.314"
"161725","2021-11-17 00:00:00","1.3121"
"161725","2021-11-16 00:00:00","1.3194"
"161725","2021-11-15 00:00:00","1.272"
"161725","2021-11-12 00:00:00","1.2686"
"161725","2021-11-11 00:00:00","1.2875"
"161725","2021-11-10 00:00:00","1.2867"
"161725","2021-11-09 00:00:00","1.3113"
"161725","2021-11-08 00:00:00","1.3231"
"161725","2021-11-05 00:00:00","1.324"
"161725","2021-11-04 00:00:00","1.3221"
"161725","2021-11-03 00:00:00","1.2697"
"161725","2021-11-02 00:00:00","1.2838"
"161725","2021-11-01 00:00:00","1.3073"
"161725","2021-10-29 00:00:00","1.3207"
"161725","2021-10-28 00:00:00","1.319"
"161725","2021-10-27 00:00:00","1.3094"
"161725","2021-10-26 00:00:00","1.3402"
"161725","2021-10-25 00:00:00","1.3413"
"161725","2021-10-22 00:00:00","1.3568"
"161725","2021-10-21 00:00:00","1.3436"
"161725","2021-10-20 00:00:00","1.3391"
"161725","2021-10-19 00:00:00","1.3295"
"161725","2021-10-18 00:00:00","1.2965"
"161725","2021-10-15 00:00:00","1.3931"
"161725","2021-10-14 00:00:00","1.4011"
"161725","2021-10-13 00:00:00","1.4044"
"161725","2021-10-12 00:00:00","1.3511"
"161725","2021-10-11 00:00:00","1.3467"
"161725","2021-10-08 00:00:00","1.3497"
"161725","2021-09-30 00:00:00","1.3113"
"161725","2021-09-29 00:00:00","1.3026"
"161725","2021-09-28 00:00:00","1.3059"
"161725","2021-09-27 00:00:00","1.3246"
"161725","2021-09-24 00:00:00","1.2467"
"161725","2021-09-23 00:00:00","1.2137"
"161725","2021-09-22 00:00:00","1.2098"
"161725","2021-09-17 00:00:00","1.2515"
"161725","2021-09-16 00:00:00","1.2063"
"161725","2021-09-15 00:00:00","1.1941"
"161725","2021-09-14 00:00:00","1.2296"
"161725","2021-09-13 00:00:00","1.2331"
"161725","2021-09-10 00:00:00","1.2437"
"161725","2021-09-09 00:00:00","1.2146"
"161725","2021-09-08 00:00:00","1.2166"
"161725","2021-09-07 00:00:00","1.2425"
"161725","2021-09-06 00:00:00","1.2477"
"161725","2021-09-03 00:00:00","1.2096"
"161725","2021-09-02 00:00:00","1.1996"
"161725","2021-09-01 00:00:00","1.2191"
"161725","2021-08-31 00:00:00","1.1796"
"161725","2021-08-30 00:00:00","1.2008"
"161725","2021-08-27 00:00:00","1.1893"
"161725","2021-08-26 00:00:00","1.1897"
"161725","2021-08-25 00:00:00","1.2304"
"161725","2021-08-24 00:00:00","1.1968"
"161725","2021-08-23 00:00:00","1.1689"
"161725","2021-08-20 00:00:00","1.148"
"161725","2021-08-19 00:00:00","1.2265"
"161725","2021-08-18 00:00:00","1.242"
"161725","2021-08-17 00:00:00","1.2349"
"161725","2021-08-16 00:00:00","1.2947"
"161725","2021-08-13 00:00:00","1.2914"
"161725","2021-08-12 00:00:00","1.2812"
"161725","2021-08-11 00:00:00","1.3038"
"161725","2021-08-10 00:00:00","1.3251"
"161725","2021-08-09 00:00:00","1.2445"
"161725","2021-08-06 00:00:00","1.2314"
"161725","2021-08-05 00:00:00","1.2362"
"161725","2021-08-04 00:00:00","1.2534"
"161725","2021-08-03 00:00:00","1.2736"
"161725","2021-08-02 00:00:00","1.2616"
"161725","2021-07-30 00:00:00","1.1959"
"161725","2021-07-29 00:00:00","1.2726"
"161725","2021-07-28 00:00:00","1.2922"
"161725","2021-07-27 00:00:00","1.2813"
"161725","2021-07-26 00:00:00","1.3292"
"161725","2021-07-23 00:00:00","1.4329"
"161725","2021-07-22 00:00:00","1.4665"
"161725","2021-07-21 00:00:00","1.4956"
"161725","2021-07-20 00:00:00","1.4968"
"161725","2021-07-19 00:00:00","1.4957"
"161725","2021-07-16 00:00:00","1.4826"
"161725","2021-07-15 00:00:00","1.4951"
"161725","2021-07-14 00:00:00","1.4567"
"161725","2021-07-13 00:00:00","1.4485"
"161725","2021-07-12 00:00:00","1.413"
"161725","2021-07-09 00:00:00","1.4013"
"161725","2021-07-08 00:00:00","1.4508"
"161725","2021-07-07 00:00:00","1.4733"
"161725","2021-07-06 00:00:00","1.4543"
"161725","2021-07-05 00:00:00","1.4559"
"161725","2021-07-02 00:00:00","1.4436"
"161725","2021-07-01 00:00:00","1.5033"
"161725","2021-06-30 00:00:00","1.4846"
"161725","2021-06-29 00:00:00","1.472"
"161725","2021-06-28 00:00:00","1.5025"
"161725","2021-06-25 00:00:00","1.4905"
"161725","2021-06-24 00:00:00","1.4605"
"161725","2021-06-23 00:00:00","1.4479"
"161725","2021-06-22 00:00:00","1.4993"
"161725","2021-06-21 00:00:00","1.4907"
"161725","2021-06-18 00:00:00","1.5031"
"161725","2021-06-17 00:00:00","1.5277"
"161725","2021-06-16 00:00:00","1.4978"
"161725","2021-06-15 00:00:00","1.5182"
"161725","2021-06-11 00:00:00","1.5188"
"161725","2021-06-10 00:00:00","1.5673"
"161725","2021-06-09 00:00:00","1.5412"
"161725","2021-06-08 00:00:00","1.5395"
"161725","2021-06-07 00:00:00","1.6466"
"161725","2021-06-04 00:00:00","1.6205"
"161725","2021-06-03 00:00:00","1.59"
"161725","2021-06-02 00:00:00","1.5662"
"161725","2021-06-01 00:00:00","1.5893"
"161725","2021-05-31 00:00:00","1.5704"
"161725","2021-05-28 00:00:00","1.5613"
"161725","2021-05-27 00:00:00","1.5593"
"161725","2021-05-26 00:00:00","1.5507"
"161725","2021-05-25 00:00:00","1.5642"
"161725","2021-05-24 00:00:00","1.5114"
"161725","2021-05-21 00:00:00","1.4726"
"161725","2021-05-20 00:00:00","1.4683"
"161725","2021-05-19 00:00:00","1.4331"
"161725","2021-05-18 00:00:00","1.4453"
"161725","2021-05-17 00:00:00","1.4426"
"161725","2021-05-14 00:00:00","1.415"
"161725","2021-05-13 00:00:00","1.3948"
"161725","2021-05-12 00:00:00","1.3922"
"161725","2021-05-11 00:00:00","1.3701"
"161725","2021-05-10 00:00:00","1.3236"
"161725","2021-05-07 00:00:00","1.3465"
"161725","2021-05-06 00:00:00","1.3694"
"161725","2021-04-30 00:00:00","1.4125"
"161725","2021-04-29 00:00:00","1.4291"
"161725","2021-04-28 00:00:00","1.4308"
"161725","2021-04-27 00:00:00","1.3957"
"161725","2021-04-26 00:00:00","1.3767"
"161725","2021-04-23 00:00:00","1.3967"
"161725","2021-04-22 00:00:00","1.3811"
"161725","2021-04-21 00:00:00","1.3814"
"161725","2021-04-20 00:00:00","1.3483"
"161725","2021-04-19 00:00:00","1.3331"
"161725","2021-04-19 00:00:00","1.3331"
"161725","2021-04-19 00:00:00","1.3331"
"161725","2021-04-16 00:00:00","1.3168"
"161725","2021-04-15 00:00:00","1.2852"
"161725","2021-04-14 00:00:00","1.295"
"161725","2021-04-13 00:00:00","1.2788"
"161725","2021-04-12 00:00:00","1.2674"
"161725","2021-04-09 00:00:00","1.2661"
"161725","2021-04-08 00:00:00","1.3029"
"161725","2021-04-07 00:00:00","1.2782"
"161725","2021-04-06 00:00:00","1.3374"
"161725","2021-04-02 00:00:00","1.3565"
"161725","2021-04-01 00:00:00","1.2946"
"161725","2021-03-31 00:00:00","1.264"
"161725","2021-03-30 00:00:00","1.2865"
"161725","2021-03-29 00:00:00","1.2814"
"161725","2021-03-26 00:00:00","1.2588"
"161725","2021-03-25 00:00:00","1.2145"
"161725","2021-03-24 00:00:00","1.2235"
"161725","2021-03-23 00:00:00","1.2227"
"161725","2021-03-22 00:00:00","1.2113"
"161725","2021-03-19 00:00:00","1.2058"
"161725","2021-03-18 00:00:00","1.2389"
"161725","2021-03-17 00:00:00","1.2034"
"161725","2021-03-16 00:00:00","1.1886"
"161725","2021-03-15 00:00:00","1.1572"
"161725","2021-03-12 00:00:00","1.2167"
"161725","2021-03-11 00:00:00","1.2119"
"161725","2021-03-10 00:00:00","1.1668"
"161725","2021-03-09 00:00:00","1.1255"
"161725","2021-03-08 00:00:00","1.1629"
"161725","2021-03-05 00:00:00","1.2521"
"161725","2021-03-04 00:00:00","1.2375"
"161725","2021-03-03 00:00:00","1.3024"
"161725","2021-03-02 00:00:00","1.2715"
"161725","2021-03-01 00:00:00","1.3075"
"161725","2021-02-26 00:00:00","1.2999"
"161725","2021-02-25 00:00:00","1.3373"
"161725","2021-02-24 00:00:00","1.3567"
"161725","2021-02-23 00:00:00","1.436"
"161725","2021-02-22 00:00:00","1.4313"
"161725","2021-02-19 00:00:00","1.5541"
"161725","2021-02-18 00:00:00","1.5632"
"161725","2021-02-10 00:00:00","1.6198"
"161725","2021-02-09 00:00:00","1.5439"
"161725","2021-02-08 00:00:00","1.5086"
"161725","2021-02-05 00:00:00","1.5084"
"161725","2021-02-04 00:00:00","1.492"
"161725","2021-02-03 00:00:00","1.4838"
"161725","2021-02-02 00:00:00","1.4844"
"161725","2021-02-01 00:00:00","1.4223"
"161725","2021-01-29 00:00:00","1.4254"
"161725","2021-01-28 00:00:00","1.3997"
"161725","2021-01-27 00:00:00","1.4179"
"161725","2021-01-26 00:00:00","1.4599"
"161725","2021-01-25 00:00:00","1.4934"
"161725","2021-01-22 00:00:00","1.4042"
"161725","2021-01-21 00:00:00","1.4148"
"161725","2021-01-20 00:00:00","1.3739"
"161725","2021-01-19 00:00:00","1.3634"
"161725","2021-01-18 00:00:00","1.3915"
"161725","2021-01-15 00:00:00","1.4176"
"161725","2021-01-14 00:00:00","1.4629"
"161725","2021-01-13 00:00:00","1.5102"
"161725","2021-01-12 00:00:00","1.5243"
"161725","2021-01-11 00:00:00","1.4791"
"161725","2021-01-08 00:00:00","1.5287"
"161725","2021-01-07 00:00:00","1.5758"
"161725","2021-01-06 00:00:00","1.5533"
"161725","2021-01-05 00:00:00","1.5488"
"161725","2021-01-04 00:00:00","1.4734"
"110011","2022-03-04 00:00:00","6.3155"
"110011","2022-03-03 00:00:00","6.4815"
"110011","2022-03-02 00:00:00","6.5767"
"110011","2022-03-01 00:00:00","6.6448"
"110011","2022-02-28 00:00:00","6.5628"
"110011","2022-02-25 00:00:00","6.5711"
"110011","2022-02-24 00:00:00","6.5338"
"110011","2022-02-23 00:00:00","6.7717"
"110011","2022-02-22 00:00:00","6.7266"
"110011","2022-02-21 00:00:00","6.8702"
"110011","2022-02-18 00:00:00","6.945"
"110011","2022-02-17 00:00:00","7.0072"
"110011","2022-02-16 00:00:00","7.0173"
"110011","2022-02-15 00:00:00","6.9462"
"110011","2022-02-14 00:00:00","6.941"
"110011","2022-02-11 00:00:00","6.9822"
"110011","2022-02-10 00:00:00","7.0114"
"110011","2022-02-09 00:00:00","7.0017"
"110011","2022-02-08 00:00:00","6.7927"
"110011","2022-02-07 00:00:00","6.8949"
"110011","2022-01-28 00:00:00","6.7429"
"110011","2022-01-27 00:00:00","6.8807"
"110011","2022-01-26 00:00:00","7.0253"
"110011","2022-01-25 00:00:00","6.9968"
"110011","2022-01-24 00:00:00","7.1164"
"110011","2022-01-21 00:00:00","7.245"
"110011","2022-01-20 00:00:00","7.2036"
"110011","2022-01-19 00:00:00","6.9772"
"110011","2022-01-18 00:00:00","6.9792"
"110011","2022-01-17 00:00:00","6.9379"
"110011","2022-01-14 00:00:00","6.9366"
"110011","2022-01-13 00:00:00","6.997"
"110011","2022-01-12 00:00:00","7.165"
"110011","2022-01-11 00:00:00","6.9931"
"110011","2022-01-10 00:00:00","7.0319"
"110011","2022-01-07 00:00:00","6.9868"
"110011","2022-01-06 00:00:00","6.9277"
"110011","2022-01-05 00:00:00","6.9777"
"110011","2022-01-04 00:00:00","7.093"
"110011","2021-12-31 00:00:00","7.1595"
"110011","2021-12-30 00:00:00","7.0819"
"110011","2021-12-29 00:00:00","7.0286"
"110011","2021-12-28 00:00:00","7.2456"
"110011","2021-12-27 00:00:00","7.2259"
"110011","2021-12-24 00:00:00","7.2888"
"110011","2021-12-23 00:00:00","7.2457"
"110011","2021-12-22 00:00:00","7.1912"
"110011","2021-12-21 00:00:00","7.1727"
"110011","2021-12-20 00:00:00","7.1505"
"110011","2021-12-17 00:00:00","7.2115"
"110011","2021-12-16 00:00:00","7.3918"
"110011","2021-12-15 00:00:00","7.4339"
"110011","2021-12-14 00:00:00","7.5212"
"110011","2021-12-13 00:00:00","7.563"
"110011","2021-12-10 00:00:00","7.535"
"110011","2021-12-09 00:00:00","7.5672"
"110011","2021-12-08 00:00:00","7.4635"
"110011","2021-12-07 00:00:00","7.3282"
"110011","2021-12-06 00:00:00","7.2206"
"110011","2021-12-03 00:00:00","7.293"
"110011","2021-12-02 00:00:00","7.2155"
"110011","2021-12-01 00:00:00","7.1856"
"110011","2021-11-30 00:00:00","7.1475"
"110011","2021-11-29 00:00:00","7.2722"
"110011","2021-11-26 00:00:00","7.264"
"110011","2021-11-25 00:00:00","7.3865"
"110011","2021-11-24 00:00:00","7.3748"
"110011","2021-11-23 00:00:00","7.2971"
"110011","2021-11-22 00:00:00","7.3808"
"110011","2021-11-19 00:00:00","7.3683"
"110011","2021-11-18 00:00:00","7.2844"
"110011","2021-11-17 00:00:00","7.3756"
"110011","2021-11-16 00:00:00","7.4262"
"110011","2021-11-15 00:00:00","7.3201"
"110011","2021-11-12 00:00:00","7.2896"
"110011","2021-11-11 00:00:00","7.2894"
"110011","2021-11-10 00:00:00","7.2147"
"110011","2021-11-09 00:00:00","7.2417"
"110011","2021-11-08 00:00:00","7.2873"
"110011","2021-11-05 00:00:00","7.3386"
"110011","2021-11-04 00:00:00","7.3897"
"110011","2021-11-03 00:00:00","7.2266"
"110011","2021-11-02 00:00:00","7.2782"
"110011","2021-11-01 00:00:00","7.3869"
"110011","2021-10-29 00:00:00","7.4524"
"110011","2021-10-28 00:00:00","7.4385"
"110011","2021-10-27 00:00:00","7.414"
"110011","2021-10-26 00:00:00","7.5677"
"110011","2021-10-25 00:00:00","7.5831"
"110011","2021-10-22 00:00:00","7.6275"
"110011","2021-10-21 00:00:00","7.5379"
"110011","2021-10-20 00:00:00","7.5214"
"110011","2021-10-19 00:00:00","7.4798"
"110011","2021-10-18 00:00:00","7.3794"
"110011","2021-10-15 00:00:00","7.6038"
"110011","2021-10-14 00:00:00","7.57"
"110011","2021-10-13 00:00:00","7.6068"
"110011","2021-10-12 00:00:00","7.4845"
"110011","2021-10-11 00:00:00","7.5501"
"110011","2021-10-08 00:00:00","7.4407"
"110011","2021-09-30 00:00:00","7.2498"
"110011","2021-09-29 00:00:00","7.2437"
"110011","2021-09-28 00:00:00","7.2563"
"110011","2021-09-27 00:00:00","7.228"
"110011","2021-09-24 00:00:00","7.0217"
"110011","2021-09-23 00:00:00","6.9661"
"110011","2021-09-22 00:00:00","6.9511"
"110011","2021-09-17 00:00:00","7.1322"
"110011","2021-09-16 00:00:00","7.0228"
"110011","2021-09-15 00:00:00","7.0435"
"110011","2021-09-14 00:00:00","7.1883"
"110011","2021-09-13 00:00:00","7.3169"
"110011","2021-09-10 00:00:00","7.3601"
"110011","2021-09-09 00:00:00","7.3889"
"110011","2021-09-08 00:00:00","7.4251"
"110011","2021-09-07 00:00:00","7.4038"
"110011","2021-09-06 00:00:00","7.3793"
"110011","2021-09-03 00:00:00","7.2837"
"110011","2021-09-02 00:00:00","7.2095"
"110011","2021-09-01 00:00:00","7.2393"
"110011","2021-08-31 00:00:00","7.0936"
"110011","2021-08-30 00:00:00","7.1102"
"110011","2021-08-27 00:00:00","7.1727"
"110011","2021-08-26 00:00:00","7.2387"
"110011","2021-08-25 00:00:00","7.3705"
"110011","2021-08-24 00:00:00","7.3457"
"110011","2021-08-23 00:00:00","7.2939"
"110011","2021-08-20 00:00:00","7.24"
"110011","2021-08-19 00:00:00","7.3691"
"110011","2021-08-18 00:00:00","7.4014"
"110011","2021-08-17 00:00:00","7.3699"
"110011","2021-08-16 00:00:00","7.5064"
"110011","2021-08-13 00:00:00","7.5039"
"110011","2021-08-12 00:00:00","7.5011"
"110011","2021-08-11 00:00:00","7.5934"
"110011","2021-08-10 00:00:00","7.6213"
"110011","2021-08-09 00:00:00","7.513"
"110011","2021-08-06 00:00:00","7.3431"
"110011","2021-08-05 00:00:00","7.4251"
"110011","2021-08-04 00:00:00","7.4629"
"110011","2021-08-03 00:00:00","7.4972"
"110011","2021-08-02 00:00:00","7.4608"
"110011","2021-07-30 00:00:00","7.324"
"110011","2021-07-29 00:00:00","7.3659"
"110011","2021-07-28 00:00:00","7.3585"
"110011","2021-07-27 00:00:00","7.3299"
"110011","2021-07-26 00:00:00","7.5309"
"110011","2021-07-23 00:00:00","7.7282"
"110011","2021-07-22 00:00:00","7.8356"
"110011","2021-07-21 00:00:00","7.898"
"110011","2021-07-20 00:00:00","7.901"
"110011","2021-07-19 00:00:00","7.8448"
"110011","2021-07-16 00:00:00","7.84"
"110011","2021-07-15 00:00:00","7.9151"
"110011","2021-07-14 00:00:00","7.9214"
"110011","2021-07-13 00:00:00","7.9031"
"110011","2021-07-12 00:00:00","7.8911"
"110011","2021-07-09 00:00:00","7.7934"
"110011","2021-07-08 00:00:00","7.7963"
"110011","2021-07-07 00:00:00","7.9004"
"110011","2021-07-06 00:00:00","7.8797"
"110011","2021-07-05 00:00:00","7.9626"
"110011","2021-07-02 00:00:00","7.9752"
"110011","2021-07-01 00:00:00","8.1121"
"110011","2021-06-30 00:00:00","8.0823"
"110011","2021-06-29 00:00:00","8.0593"
"110011","2021-06-28 00:00:00","8.092"
"110011","2021-06-25 00:00:00","8.0645"
"110011","2021-06-24 00:00:00","7.9488"
"110011","2021-06-23 00:00:00","7.9587"
"110011","2021-06-22 00:00:00","8.024"
"110011","2021-06-21 00:00:00","7.9727"
"110011","2021-06-18 00:00:00","7.9397"
"110011","2021-06-17 00:00:00","7.9812"
"110011","2021-06-16 00:00:00","7.9832"
"110011","2021-06-15 00:00:00","8.0527"
"110011","2021-06-11 00:00:00","8.0963"
"110011","2021-06-10 00:00:00","8.1849"
"110011","2021-06-09 00:00:00","8.171"
"110011","2021-06-08 00:00:00","8.161"
"110011","2021-06-07 00:00:00","8.2918"
"110011","2021-06-04 00:00:00","8.2736"
"110011","2021-06-03 00:00:00","8.2622"
"110011","2021-06-02 00:00:00","8.2774"
"110011","2021-06-01 00:00:00","8.4361"
"110011","2021-05-31 00:00:00","8.4158"
"110011","2021-05-28 00:00:00","8.4673"
"110011","2021-05-27 00:00:00","8.6118"
"110011","2021-05-26 00:00:00","8.5267"
"110011","2021-05-25 00:00:00","8.5903"
"110011","2021-05-24 00:00:00","8.3657"
"110011","2021-05-21 00:00:00","8.2243"
"110011","2021-05-20 00:00:00","8.2839"
"110011","2021-05-19 00:00:00","8.2393"
"110011","2021-05-18 00:00:00","8.2887"
"110011","2021-05-17 00:00:00","8.2771"
"110011","2021-05-14 00:00:00","8.1498"
"110011","2021-05-13 00:00:00","8.0174"
"110011","2021-05-12 00:00:00","8.0009"
"110011","2021-05-11 00:00:00","7.9135"
"110011","2021-05-10 00:00:00","7.7734"
"110011","2021-05-07 00:00:00","7.807"
"110011","2021-05-06 00:00:00","7.9487"
"110011","2021-04-30 00:00:00","8.1308"
"110011","2021-04-29 00:00:00","8.1774"
"110011","2021-04-28 00:00:00","8.2293"
"110011","2021-04-27 00:00:00","8.1824"
"110011","2021-04-26 00:00:00","8.0569"
"110011","2021-04-23 00:00:00","8.1364"
"110011","2021-04-22 00:00:00","8.0666"
"110011","2021-04-21 00:00:00","8.0931"
"110011","2021-04-20 00:00:00","8.0376"
"110011","2021-04-19 00:00:00","8.0111"
"110011","2021-04-16 00:00:00","7.8751"
"110011","2021-04-15 00:00:00","7.8549"
"110011","2021-04-14 00:00:00","7.8737"
"110011","2021-04-13 00:00:00","7.7885"
"110011","2021-04-12 00:00:00","7.6936"
"110011","2021-04-09 00:00:00","7.8208"
"110011","2021-04-08 00:00:00","7.9709"
"110011","2021-04-07 00:00:00","7.9267"
"110011","2021-04-06 00:00:00","8.1069"
"110011","2021-04-02 00:00:00","8.1997"
"110011","2021-04-01 00:00:00","8.04"
"110011","2021-03-31 00:00:00","7.8845"
"110011","2021-03-30 00:00:00","7.9502"
"110011","2021-03-29 00:00:00","7.9029"
"110011","2021-03-26 00:00:00","7.8646"
"110011","2021-03-25 00:00:00","7.6118"
"110011","2021-03-24 00:00:00","7.6024"
"110011","2021-03-23 00:00:00","7.7013"
"110011","2021-03-22 00:00:00","7.7132"
"110011","2021-03-19 00:00:00","7.6661"
"110011","2021-03-18 00:00:00","7.8678"
"110011","2021-03-17 00:00:00","7.7298"
"110011","2021-03-16 00:00:00","7.6745"
"110011","2021-03-15 00:00:00","7.5456"
"110011","2021-03-12 00:00:00","7.7577"
"110011","2021-03-11 00:00:00","7.7687"
"110011","2021-03-10 00:00:00","7.4913"
"110011","2021-03-09 00:00:00","7.3781"
"110011","2021-03-08 00:00:00","7.6297"
"110011","2021-03-05 00:00:00","8.0584"
"110011","2021-03-04 00:00:00","8.0329"
"110011","2021-03-03 00:00:00","8.3224"
"110011","2021-03-02 00:00:00","8.1396"
"110011","2021-03-01 00:00:00","8.2787"
"110011","2021-02-26 00:00:00","8.1925"
"110011","2021-02-25 00:00:00","8.4677"
"110011","2021-02-24 00:00:00","9.4782"
"110011","2021-02-23 00:00:00","9.925"
"110011","2021-02-22 00:00:00","9.9651"
"110011","2021-02-19 00:00:00","10.4276"
"110011","2021-02-18 00:00:00","10.3955"
"110011","2021-02-10 00:00:00","10.7389"
"110011","2021-02-09 00:00:00","10.4557"
"110011","2021-02-08 00:00:00","10.2111"
"110011","2021-02-05 00:00:00","10.1126"
"110011","2021-02-04 00:00:00","9.9586"
"110011","2021-02-03 00:00:00","9.9112"
"110011","2021-02-02 00:00:00","9.8589"
"110011","2021-02-01 00:00:00","9.6853"
"110011","2021-01-29 00:00:00","9.5587"
"110011","2021-01-28 00:00:00","9.5183"
"110011","2021-01-27 00:00:00","9.739"
"110011","2021-01-26 00:00:00","9.7718"
"110011","2021-01-25 00:00:00","9.8992"
"110011","2021-01-22 00:00:00","9.6696"
"110011","2021-01-21 00:00:00","9.5737"
"110011","2021-01-20 00:00:00","9.4016"
"110011","2021-01-19 00:00:00","9.3708"
"110011","2021-01-18 00:00:00","9.5075"
"110011","2021-01-15 00:00:00","9.4816"
"110011","2021-01-14 00:00:00","9.5508"
"110011","2021-01-13 00:00:00","9.6807"
"110011","2021-01-12 00:00:00","9.7948"
"110011","2021-01-11 00:00:00","9.5644"
"110011","2021-01-08 00:00:00","9.7189"
"110011","2021-01-07 00:00:00","9.8103"
"110011","2021-01-06 00:00:00","9.7144"
"110011","2021-01-05 00:00:00","9.6094"
"110011","2021-01-04 00:00:00","9.2628"
"004812","2022-03-04 00:00:00","3.1553"
"004812","2022-03-03 00:00:00","3.2062"
